comb,f1-0,f1-1,f1-2,f1-2,macro f1,micro f1
10_10_5,0.48903194900494085,0.5344983622800231,0.006734006734006735,0.0,0.2575660795047427,0.5618071729046467
50_100_50,0.1711552409368457,0.6267232041343263,0.05273069679849342,0.04059829059829059,0.222801858116989,0.48900254904678825
5_5_0,0.08778081030091751,0.6402504088382572,0.0,0.0,0.18200780478479373,0.4865619406238762
10_20_5,0.18158765624203413,0.5930406503767016,0.008266472161439338,0.0,0.19572369469504375,0.4684012714416734
5_3_1,0.4099929816813968,0.6390252235105783,0.022564102564102566,0.009010859592183285,0.27014829183706524,0.5661814708100408
50_50_0,0.4852356698230855,0.6433499543346111,0.0418943533697632,0.0,0.2926199943818649,0.5939946967032204
60_90_0,0.25096776517036334,0.6506520117721671,0.003527336860670194,0.0,0.2262867784508002,0.5357420187504395
5_10_3,0.18744274461871058,0.6624410334336143,0.0,0.0,0.2124709445130812,0.5260692558618988
60_120_30,0.0,0.6256072656157596,0.0,0.0,0.15640181640393988,0.45691248972590004
60_30_23,0.645237460558111,0.6518316619678735,0.11617284158472252,0.09093406144043473,0.37604400638778546,0.6635392161076485
10_20_15,0.6490790252327345,0.6116811089351721,0.0,0.04108309990662931,0.325460808518634,0.6291321233685295
5_3_2,0.5139786971177946,0.6267083995864495,0.008367171157868832,0.009446191278287398,0.2896251147851001,0.5834083888390773
5_8_6,0.5139122922446409,0.6266437353143215,0.0,0.0,0.2851390068897406,0.5854351951286918
30_15_8,0.7865484270548282,0.5953327833066753,0.03862809469027376,0.04246662176125953,0.36574398170325917,0.6727138622988121
50_100_0,0.17501064282673479,0.607413939296634,0.0,0.0,0.1956061455308422,0.5005291441236259
10_20_10,0.30179132900239924,0.5312371541511591,0.0,0.0,0.2082571207883896,0.5008162288136015
5_5_1,0.18418709324403496,0.5054974244536365,0.0,0.012245924010629895,0.17548261042707536,0.4308401712987339
5_8_2,0.12609984869434623,0.6578514559871276,0.0,0.0029239766081871343,0.19671882032241525,0.50155781038958
60_30_0,0.4211281324438294,0.5175461156033885,0.11822799158551368,0.08094844223876481,0.28446267046787416,0.5388703410065775
50_50_13,0.1638971093328964,0.5991945201310679,0.04260567970792202,0.031746031746031744,0.2093608352294795,0.4955943358852395
50_25_6,0.7367805080513199,0.47485138536298105,0.04817051130188444,0.037654320987654324,0.3243641814259599,0.6117183689997336
30_30_0,0.3349065062870612,0.39773830692494183,0.005698005698005697,0.009107468123861566,0.18686257175846757,0.45101664844214373
50_75_0,0.10606495130372935,0.6547367900563889,0.017094017094017096,0.0,0.19447393961353382,0.5026468308222438
30_60_30,0.16476662045289497,0.5766332280385567,0.0,0.01998824221046443,0.19034702267547904,0.4682496981965374
50_25_19,0.5511655946362376,0.5881314906639741,0.09339730182035619,0.16925866866462544,0.35048826394629834,0.5905631185919545
10_15_11,0.6059348649176974,0.7150441728136143,0.016428880242109815,0.0,0.3343519794933554,0.6452686927277526
30_60_45,0.4973378743901903,0.6409493838005046,0.0,0.024728478752095634,0.2907539342356976,0.5942940630066151
50_100_75,0.2155351135975571,0.5975386800200452,0.03715106234217993,0.03943252211932243,0.22241434451977612,0.4896563329692596
5_8_0,0.18494075500556537,0.4181234334470208,0.0,0.0,0.15076604711314656,0.42591907285301156
60_60_15,0.15863428322363002,0.638680919679422,0.0,0.052773216566320016,0.21252210486734302,0.4800717238008663
10_5_1,0.5826791253887263,0.6003862438011517,0.03686479264899732,0.03234635882078282,0.3130691301649146,0.6060359858635378
60_60_45,0.5586543975360327,0.7005217084775551,0.0033044196612969845,0.043424138886323765,0.32647616614030217,0.6410328069611116
60_90_45,0.2763010024988021,0.6699363455386379,0.0,0.0,0.23655933700935997,0.5407523505409344
50_50_25,0.4802214791810148,0.5736107941107421,0.0,0.02292768959435626,0.26918999072152827,0.5729216180814256
30_45_34,0.5693446094455775,0.6739784269975642,0.0,0.0,0.31083075911078545,0.613812895701707
